combined_datetime,temperature,feels_like,dew,humidity,precip,wind_gust,wind_speed,wind_direction,sea_level_pressure,cloud_cover,visibility,solar_radiation,solar_energy,uv_index,start_hour,Nitrogen Dioxide (Parts Per Million),Nitric Oxide (Parts Per Million),Particulate Matter 10 (Micrograms/Cubic Meter),Particulate Matter 2.5 (Micrograms/Cubic Meter),Carbon Monooxide (Parts Per Million),Ozone (Parts Per Million),Sulphur Dioxide (Parts Per Million),day_of_week,month,day_of_year
2022-01-27 09:00:00,33.8,33.8,18.3,52.65,0,2.5,0,0,1027.9,0,9.9,124,0.4,1,9,0.0162,0.0138,24,7,0.1129,310.025146,0.00000559898854,3,1,27
2022-01-27 10:00:00,41.4,41.4,17,37.03,0,13.9,2.7,30,1028,0,11,286,1,3,10,0.0126,0.0094,19,4,0.0719,310.164093,0.00000555247789,3,1,27
2022-01-27 11:00:00,47.9,47.9,17.9,29.98,0,15.2,2.2,1,1027.7,0,10.6,402,1.4,4,11,0.0075,0.005,12,3,0.0762,310.295959,0.00000554237749,3,1,27
2022-01-27 12:00:00,55,55,14.7,20.04,0,17.4,9.2,41,1026.1,0,11.5,476,1.7,5,12,0.0056,0.0022,15,2,0.0806,310.421539,0.00000548986372,3,1,27
2022-01-27 13:00:00,60,60,12,14.84,0,20.4,14.3,75,1024.8,0,11.5,459,1.7,5,13,0.0064,0.0033,4,-2,0.087,310.536987,0.00000548251182,3,1,27
2022-01-27 14:00:00,61.4,61.4,9.8,12.85,0,24.1,17.3,73,1024.3,0,11.5,383,1.4,4,14,0.0051,0.0025,6,-1,0.0956,310.672821,0.00000555032739,3,1,27
2022-01-27 15:00:00,62.1,62.1,10.3,12.81,0,19.2,14.8,72,1024.3,0,11.5,254,0.9,3,15,0.0038,0.0014,9,2,0.0912,310.925354,0.00000556335863,3,1,27
2022-01-27 16:00:00,61.7,61.7,10.5,13.1,0,19.7,14.8,80,1024.4,0.8,11.5,95,0.3,1,16,0.0048,0.0017,13,5,0.1027,311.234924,0.0000055895066,3,1,27
2022-01-27 17:00:00,57.5,57.5,12.2,16.41,0,17.7,8.5,69,1024.8,0.8,11.5,21,0.1,0,17,0.0112,0.004,21,4,0.1286,311.53009,0.00000567755433,3,1,27
2022-01-27 18:00:00,49.3,45.9,12.9,22.89,0,15,8,80,1026.1,0,11.1,2,0,0,18,0.0068,0.0007,13,2,0.1982,311.854187,0.00000573505486,3,1,27
2022-01-27 19:00:00,42,36.4,12.8,29.99,0,15.2,9.4,54,1027.2,0,11.1,0,0,0,19,0.0069,0.0006,18,2,0.2067,312.212463,0.0000058154028,3,1,27
2022-01-27 20:00:00,37.4,33.6,12.8,36,0,6.9,4.8,21,1027.9,0,10.8,0,0,0,20,0.0056,0,20,3,0.2019,312.589813,0.00000593800951,3,1,27
2022-01-27 21:00:00,37.8,31.3,11.4,33.19,0,13,9.3,65,1028.1,0,10.8,0,0,0,21,0.0086,0.0002,9,4,0.298,312.928864,0.00000599961641,3,1,27
2022-01-27 22:00:00,38.4,33.5,10.8,31.61,0,12.8,6.6,60,1028.4,0,10.8,0,0,0,22,0.0263,0.0102,11,4,0.3235,313.21582,0.00000600226531,3,1,27
2022-01-27 23:00:00,39.5,35.7,11.7,31.51,0,14.3,5.2,56,1028.8,0,9.9,0,0,0,23,0.0057,-0.0001,6,3,0.3207,313.457581,0.00000595641177,3,1,27
2022-01-28 00:00:00,36,28.8,11.4,35.61,0,10.5,9.7,55,1029,0,9.9,0,0,0,0,0.0066,0,6,2,0.1038,313.70105,0.00000581206905,4,1,28
2022-01-28 01:00:00,36.8,29.5,10.8,33.68,0,12.5,10.3,63,1029,0,9.9,0,0,0,1,0.0067,0.0004,8,2,0.0938,313.969147,0.00000567704092,4,1,28
2022-01-28 02:00:00,35.4,29,10.2,34.74,0,15,7.9,58,1029.4,0,9.9,0,0,0,2,0.0083,0.0013,10,0,0.0833,314.17514,0.00000559548971,4,1,28
2022-01-28 03:00:00,33.2,29,11.7,40.44,0,7.2,4.4,334,1029.9,0,9.9,0,0,0,3,0.0072,0.0002,7,-1,0.0825,314.260864,0.0000054956563,4,1,28
2022-01-28 04:00:00,33.5,29.5,11.7,39.96,0,9.4,4.3,289,1030.2,0,9.9,0,0,0,4,0.0139,0.0006,9,0,0.0885,314.237732,0.00000540133806,4,1,28
2022-01-28 05:00:00,29.4,24.3,11.2,46.14,0,4.5,4.8,349,1030.7,0,9.9,0,0,0,5,0.029,0.0114,28,2,0.0915,314.109833,0.00000533451521,4,1,28
2022-01-28 06:00:00,26.9,26.9,10.4,49.14,0,3.4,2.4,33,1031.8,0,10.4,0,0,0,6,0.0322,0.0249,36,6,0.0947,313.907501,0.00000521404036,4,1,28
2022-01-28 07:00:00,27.9,23,10.3,47.12,0,3.1,4.3,3,1032.6,1.5,11.3,7,0,0,7,0.0305,0.0244,42,9,0.1124,313.622711,0.0000050940148,4,1,28
2022-01-28 08:00:00,32.1,27.1,12.4,43.5,0,4.3,5.1,356,1033.1,2.7,11.5,45,0.2,0,8,0.0332,0.0454,71,14,0.1056,313.27478,0.00000503247793,4,1,28
2022-01-28 09:00:00,39.3,37.4,14.3,35.67,0,11.4,3.1,25,1033,0,9.9,121,0.4,1,9,0.0255,0.0264,42,9,0.1004,312.981873,0.00000498439113,4,1,28
2022-01-28 10:00:00,48,44.9,8.6,19.84,0,21.5,6.8,39,1032.4,2.7,11.5,253,0.9,3,10,0.0118,0.0069,22,4,0.0966,312.768616,0.00000498211102,4,1,28
2022-01-28 11:00:00,54.4,54.4,7.3,14.78,0,29.8,16.6,70,1031.5,2.7,11.5,390,1.4,4,11,0.0029,0.0008,39,3,0.0978,312.598877,0.00000502311559,4,1,28
2022-01-28 12:00:00,56.4,56.4,3.5,11.56,0,28.5,20.8,79,1030.4,2.7,11.5,460,1.7,5,12,0.0037,0.0012,21,6,0.0948,312.513245,0.00000504346326,4,1,28
2022-01-28 13:00:00,56.9,56.9,2.6,10.87,0,36.7,21.1,62,1029,2.7,11.5,441,1.6,4,13,0.0033,0.0015,23,3,0.0939,312.46817,0.00000510533255,4,1,28
2022-01-28 14:00:00,59,59,2.5,10.05,0,31.1,18.7,80,1028,2.7,11.5,330,1.2,3,14,0.0033,0.0014,11,2,0.0941,312.463165,0.00000519229798,4,1,28
2022-01-28 15:00:00,57,57,1.7,10.43,0,20.1,14.1,88,1027.5,0,9.9,204,0.7,2,15,0.0036,0.0013,17,2,0.0954,312.352295,0.00000523988183,4,1,28
2022-01-28 16:00:00,57,57,1.7,10.42,0,21.9,15.7,78,1026.8,2.7,11.5,105,0.4,1,16,0.0037,0.0013,13,2,0.0927,312.116699,0.00000530985881,4,1,28
2022-01-28 17:00:00,54,54,2.2,11.82,0,21.7,10.8,88,1027,1.5,11.5,25,0.1,0,17,0.0065,0.002,19,2,0.0979,311.935974,0.00000543659053,4,1,28
2022-01-28 18:00:00,47.4,42.8,6.4,18.34,0,17.9,10.1,76,1027.5,1.5,11.1,3,0,0,18,0.0065,0.0013,11,4,0.0971,311.908997,0.00000558225838,4,1,28
2022-01-28 19:00:00,42.3,37.5,6.4,22.25,0,14.3,7.7,73,1027.9,1.5,11.1,0,0,0,19,0.0091,0.0011,21,3,0.1091,312.072662,0.00000578177378,4,1,28
2022-01-28 20:00:00,38.9,33.2,6.2,25.18,0,10.5,8.1,113,1028.1,1.5,11.1,0,0,0,20,0.0092,0.0005,20,5,0.1069,312.298218,0.00000597169492,4,1,28
2022-01-28 21:00:00,34.8,28.4,6.4,29.86,0,7.6,7.8,45,1027.7,0.8,11.1,0,0,0,21,0.0117,0.0005,28,9,0.1076,312.589691,0.00000606076492,4,1,28
2022-01-28 22:00:00,35.3,30.2,5.9,28.54,0,6.3,6,71,1027,0,9.9,0,0,0,22,0.0263,0.0102,36,14,0.1066,312.904572,0.00000613713701,4,1,28
2022-01-28 23:00:00,34.4,29.9,7.4,31.77,0,4.3,4.9,264,1026.8,0,9.9,0,0,0,23,0.0248,0.0043,33,12,0.1218,313.210052,0.00000619369257,4,1,28
2022-01-29 00:00:00,28.3,22.6,8.6,42.97,0,4.5,5.1,279,1026.8,0,9.9,0,0,0,0,0.0233,0.0034,32,10,0.1289,313.509033,0.0000061394644,5,1,29
2022-01-29 01:00:00,28.8,28.8,9.7,44.15,0,4.3,2.9,275,1026.1,0,9.9,0,0,0,1,0.0281,0.0085,25,13,0.1158,313.795135,0.00000603455874,5,1,29
2022-01-29 02:00:00,26.9,21.2,9,46.22,0,2.7,4.9,296,1025.9,0,9.9,0,0,0,2,0.0269,0.0085,21,8,0.119,314.117615,0.00000594257062,5,1,29
2022-01-29 03:00:00,29.1,22.1,11,46.22,0,2.9,6.9,290,1025.4,0,9.9,0,0,0,3,0.0193,0.0014,17,9,0.1232,314.433167,0.00000581339145,5,1,29
2022-01-29 04:00:00,32.7,32.7,9.1,36.85,0,3.8,1.3,301,1024.8,0,9.9,0,0,0,4,0.0229,0.0037,20,9,0.1248,314.731506,0.00000571290275,5,1,29
2022-01-29 05:00:00,28.4,23.3,13.8,53.83,0,2.9,4.6,106,1025.2,2.7,11.3,0,0,0,5,0.0292,0.0064,66,10,0.1297,315.04538,0.00000566599101,5,1,29
2022-01-29 06:00:00,28.8,25.6,13.6,52.57,0,4.9,3.1,269,1025.6,1.4,10.6,0,0,0,6,0.0318,0.0161,43,18,0.1238,315.403046,0.00000557496378,5,1,29
2022-01-29 07:00:00,28.8,28.8,14,53.3,0,4.9,1.8,180,1026.3,1.3,10.8,3,0,0,7,0.0327,0.0439,68,20,0.1426,315.736206,0.00000549394917,5,1,29
2022-01-29 08:00:00,31.2,31.2,16.1,52.99,0,2.2,2.2,277,1026.6,1.3,10.8,28,0.1,0,8,0.0311,0.0409,45,11,0.1608,316.091858,0.00000548837806,5,1,29
2022-01-29 09:00:00,34.5,34.5,16.2,46.71,0,2,0,0,1027,2.7,11.5,79,0.3,1,9,0.0237,0.0208,27,8,0.1113,316.474213,0.00000545638704,5,1,29
2022-01-29 10:00:00,39,36.9,15.5,37.97,0,2.9,3.3,302,1026.7,2.7,11.5,139,0.5,1,10,0.0148,0.008,23,7,0.1241,316.840332,0.00000547514264,5,1,29
2022-01-29 11:00:00,44.8,44.8,13.5,27.85,0,1.3,1.2,344,1025.9,2.7,11.5,222,0.8,2,11,0.0122,0.0047,20,5,0.1116,317.241547,0.00000555847555,5,1,29
2022-01-29 12:00:00,46.9,46.9,10.8,22.77,0,1.6,1.2,334,1024.8,2.7,11.5,168,0.6,2,12,0.0095,0.0026,10,4,0.1149,317.651215,0.00000556262376,5,1,29
2022-01-29 13:00:00,48.4,48.4,9.8,20.61,0,3.6,2,247,1023.7,19.2,11.5,184,0.7,2,13,0.0074,0.0016,13,2,0.1147,317.966003,0.00000554833423,5,1,29
2022-01-29 14:00:00,51.1,51.1,11.4,20.04,0,2.5,3.5,292,1023,56.5,11.5,292,1.1,3,14,0.0053,0.0008,14,4,0.1103,318.145691,0.00000557650856,5,1,29
2022-01-29 15:00:00,53.5,53.5,5.2,13.88,0,5.4,0.2,353,1022.5,2.7,11.5,230,0.8,2,15,0.0058,0.0008,53,5,0.1148,318.365173,0.00000557405065,5,1,29
2022-01-29 16:00:00,54.2,54.2,4.5,13.1,0,2.2,0.2,351,1021.8,29.3,11.5,143,0.5,1,16,0.0072,0,17,4,0.1182,318.650604,0.00000558901638,5,1,29
2022-01-29 17:00:00,53.1,53.1,7.1,15.36,0,7.2,1.9,79,1021.9,95.7,11.5,31,0.1,0,17,0.0155,0.0007,20,2,0.1344,318.915619,0.00000564207176,5,1,29
2022-01-29 18:00:00,50.3,50.3,10.8,20.1,0,4,0.2,15,1022,21.3,11.1,3,0,0,18,0.02,0.0014,42,5,0.3065,319.078156,0.00000566841391,5,1,29
2022-01-29 19:00:00,44.2,41.7,17.2,33.57,0,2.9,4.5,272,1022.8,2.7,9.9,0,0,0,19,0.0275,0.0049,38,7,0.379,319.16156,0.00000570815837,5,1,29
2022-01-29 20:00:00,40.6,36,18.5,40.54,0,4.7,6.8,288,1022.9,0,9.9,0,0,0,20,0.0338,0.0226,69,24,0.4052,319.277008,0.00000576179673,5,1,29
2022-01-29 21:00:00,38.9,35.6,17.7,41.91,0,4.7,4.5,272,1022.8,0.8,9.9,0,0,0,21,0.0317,0.0244,64,15,0.352,319.427124,0.00000576820548,5,1,29
2022-01-29 22:00:00,34.8,31.1,16.6,46.94,0,2.9,4.2,260,1023,0,9.9,0,0,0,22,0.0263,0.0102,53,15,0.3849,319.609467,0.00000574692513,5,1,29
2022-01-29 23:00:00,34.1,28.8,16.3,47.59,0,5.8,5.9,236,1022.9,0,9.9,0,0,0,23,0.0272,0.0234,59,26,0.4081,319.822601,0.00000573066245,5,1,29
2022-01-30 00:00:00,30.5,24.5,15.6,53.57,0,4,5.9,254,1022.7,0,9.9,0,0,0,0,0.0215,0.0041,21,6,0.3601,320.093231,0.00000567985717,6,1,30
2022-01-30 01:00:00,28.7,28.7,14.2,54.19,0,4.9,0.1,353,1022.3,0,9.9,0,0,0,1,0.0138,0.0008,27,6,0.2861,320.443054,0.00000559715272,6,1,30
2022-01-30 02:00:00,24.8,18.7,13.9,62.71,0,2.5,5,258,1022.3,0,9.9,0,0,0,2,0.0221,0.018,30,8,0.2472,320.783783,0.00000549987499,6,1,30
2022-01-30 03:00:00,27.6,27.6,13.1,54.1,0,4.9,2.5,350,1022.2,0,9.9,0,0,0,3,0.024,0.0119,31,16,0.2118,321.086426,0.00000535776599,6,1,30
2022-01-30 04:00:00,26.7,23.3,14.1,58.52,0,6.3,3,84,1021.9,0,9.9,0,0,0,4,0.0191,0.001,15,7,0.1968,321.256927,0.00000523020799,6,1,30
2022-01-30 05:00:00,23,19,13.2,65.44,0,7.2,3.1,264,1022.4,0,9.9,0,0,0,5,0.0167,0.0008,16,6,0.2064,321.319489,0.00000513840132,6,1,30
2022-01-30 06:00:00,21.5,15.5,12.5,67.71,0,3.4,4.4,306,1023.2,0,9.9,0,0,0,6,0.0236,0.0292,30,10,0.2345,321.351105,0.00000503932461,6,1,30
2022-01-30 07:00:00,23.5,18,12.1,61.36,0,4.9,4.2,323,1023.8,0,9.9,6,0,0,7,0.0192,0.0316,26,12,0.3612,321.38974,0.0000049715004,6,1,30
2022-01-30 08:00:00,27.7,27.7,15.8,60.52,0,2.9,0,0,1024.5,0,9.9,31,0.1,0,8,0.0155,0.0166,20,8,0.4122,321.430725,0.00000495140694,6,1,30
2022-01-30 09:00:00,35.1,35.1,16.3,45.71,0,3.1,0,0,1024.8,0,11.6,139,0.5,1,9,0.0164,0.0174,27,9,0.3077,321.509369,0.00000492140589,6,1,30
2022-01-30 10:00:00,44.4,44.4,19.1,36.05,0,3.4,0,0,1024.9,0,11,296,1.1,3,10,0.017,0.0125,32,11,0.1676,321.575867,0.0000048982447,6,1,30
2022-01-30 11:00:00,51.8,51.8,18.8,26.93,0,4.5,3.9,42,1024.3,0,13.3,433,1.6,4,11,0.0105,0.004,18,9,0.1178,321.497955,0.00000489365902,6,1,30
2022-01-30 12:00:00,57.4,57.4,15.7,19.2,0,6.3,3.8,84,1023.1,0,11.6,474,1.7,5,12,0.0053,0.0011,11,5,0.0914,321.300751,0.00000486642375,6,1,30
2022-01-30 13:00:00,61.1,61.1,14.4,15.92,0,7.4,2.2,9,1021.9,0,11.6,473,1.7,5,13,0.0036,0.0003,10,7,0.0876,321.046448,0.00000482986115,6,1,30
2022-01-30 14:00:00,64.3,64.3,11,12.21,0,5.1,1.7,16,1021.3,0,11.6,400,1.4,4,14,0.0032,0,8,5,0.1538,320.687561,0.00000480941617,6,1,30
2022-01-30 15:00:00,64.7,64.7,9.4,11.27,0,4.3,4.1,118,1020.8,0,11.6,266,1,3,15,0.0041,0.0005,6,3,0.3153,320.097687,0.00000477781032,6,1,30
2022-01-30 16:00:00,64.7,64.7,7.9,10.5,0,1.3,0,0,1020.5,0,11.6,83,0.3,1,16,0.0051,0,11,3,0.3786,319.312653,0.00000475048228,6,1,30
2022-01-30 17:00:00,63.6,63.6,7.5,10.74,0,3.4,0,0,1021,0,9.9,22,0.1,0,17,0.0167,0.0012,15,7,0.362,318.499725,0.00000472253032,6,1,30
2022-01-30 18:00:00,49.6,48,13.8,23.55,0,2,4.6,125,1022.1,0,9.9,2,0,0,18,0.0237,0.0013,36,12,0.3888,317.697449,0.00000465346557,6,1,30
2022-01-30 19:00:00,41.9,37.3,18,37.83,0,6.9,7.1,238,1023.4,0,9.9,0,0,0,19,0.0276,0.0024,32,11,0.4211,316.974884,0.00000457541773,6,1,30
2022-01-30 20:00:00,41.1,35.5,18.4,39.65,0,5.6,8.9,248,1023.7,0,9.9,0,0,0,20,0.0304,0.0069,44,20,0.4174,316.286469,0.00000448043238,6,1,30
2022-01-30 21:00:00,39,35.6,18.5,43.25,0,3.6,4.7,244,1023.5,0,9.9,0,0,0,21,0.0207,0.0009,29,11,0.4318,315.726074,0.00000434346202,6,1,30
2022-01-30 22:00:00,34.7,34.7,19.1,52.39,0,5.1,0.1,350,1023.7,0,9.9,0,0,0,22,0.0263,0.0102,24,9,0.4143,315.20285,0.00000424115842,6,1,30
2022-01-30 23:00:00,35.5,35.5,18.7,50.01,0,7.8,2.8,71,1023.2,0,9.9,0,0,0,23,0.0168,0.0005,17,6,0.4406,314.696259,0.00000417831598,6,1,30
2022-01-31 00:00:00,33.4,30.5,18.3,53.48,0,9.8,3.3,68,1022.6,0,9.9,0,0,0,0,0.0217,0.0029,24,9,0.3784,314.232483,0.0000041171329,0,1,31
2022-01-31 01:00:00,33.8,30.7,18,52.07,0,6.5,3.5,82,1021.9,0,9.9,0,0,0,1,0.025,0.0054,22,8,0.3185,313.80835,0.00000406604477,0,1,31
2022-01-31 02:00:00,32.7,32.7,17.3,52.75,0,4.5,1.9,318,1021.2,0,9.9,0,0,0,2,0.0251,0.0026,26,10,0.3031,313.444275,0.00000404207594,0,1,31
2022-01-31 03:00:00,31,27.8,17.3,56.43,0,6.7,3.3,106,1021.1,0,9.9,1,0,0,3,0.027,0.0072,32,15,0.2775,313.152344,0.00000402488467,0,1,31
2022-01-31 04:00:00,30.5,30.5,17.3,57.45,0,8.7,1.2,272,1020.4,0,9.9,0,0,0,4,0.0286,0.0193,33,10,0.2708,312.918701,0.0000040299974,0,1,31
2022-01-31 05:00:00,31,31,18,58.12,0,8.9,0,0,1020.2,0,9.9,0,0,0,5,0.0285,0.0354,43,11,0.2765,312.718445,0.00000406584877,0,1,31
2022-01-31 06:00:00,29.9,29.9,18,60.85,0,6,1.8,290,1020.9,0,9.9,0,0,0,6,0.0311,0.0605,53,20,0.4231,312.580475,0.00000409996846,0,1,31
2022-01-31 07:00:00,27.6,27.6,17.7,66.03,0,6.9,2.1,277,1021.6,1.5,10.6,9,0,0,7,0.0375,0.0771,103,37,0.7481,312.478638,0.00000415485192,0,1,31
2022-01-31 08:00:00,32.1,32.1,20,60.55,0,8.5,2,8,1021.5,1.5,11.3,40,0.1,0,8,0.0365,0.1066,97,28,0.7533,312.453766,0.00000422830317,0,1,31
2022-01-31 09:00:00,37.3,37.3,21,51.27,0,5.8,0,0,1021.8,2.7,11.3,156,0.6,2,9,0.0388,0.0626,73,22,0.3821,312.454865,0.00000425903954,0,1,31
2022-01-31 10:00:00,43.5,43.5,20.9,40.27,0,3.8,2,38,1022.1,2.7,11.3,197,0.7,2,10,0.0207,0.0094,41,13,0.2875,312.520905,0.00000427112309,0,1,31
2022-01-31 11:00:00,47.6,46.8,20.7,34.08,0,2.7,3.3,350,1021.6,2.7,11.3,209,0.8,2,11,0.0079206896551724,0.0038862068965517,46,15,0.2355,312.578979,0.00000430515684,0,1,31
2022-01-31 12:00:00,49.6,49.6,21.6,33.03,0,1.3,2.1,360,1020.3,2.7,11.3,168,0.6,2,12,0.0060310344827586,0.0021448275862068,35,11,0.2941,312.623444,0.00000433976174,0,1,31
2022-01-31 13:00:00,53.8,53.8,20.1,26.42,0,1.3,2.5,350,1018.5,2.7,11.8,248,0.9,2,13,0.0049413793103448,0.0012655172413793,33,11,0.3269,312.685516,0.0000044016324,0,1,31
2022-01-31 14:00:00,54.5,54.5,21.5,27.36,0,2.2,3.3,274,1017.7,3,11.8,294,1.1,3,14,0.0131,0.0048,19,6,0.3281,312.770416,0.00000449470417,0,1,31
2022-01-31 15:00:00,57.1,57.1,22.1,25.58,0,3.4,2.1,329,1016.8,1.6,11.8,209,0.8,2,15,0.0095,0.0012,24,8,0.3276,312.688629,0.00000455414238,0,1,31
2022-01-31 16:00:00,58.2,58.2,22.8,25.32,0,3.8,9.2,291,1016.4,1.6,11.8,89,0.3,1,16,0.0077,0.0003,15,7,0.4365,312.430237,0.0000046144296,0,1,31
2022-01-31 17:00:00,56.8,56.8,22.2,25.93,0,7.6,9.8,285,1016.1,3,11.8,30,0.1,0,17,0.0166,0.0044,17,7,0.4052,312.057953,0.00000471213798,0,1,31
2022-01-31 18:00:00,53.2,53.2,21.5,28.69,0,7.2,8.7,312,1016.2,3,11.1,3,0,0,18,0.0136,0,22,7,0.413,311.660187,0.00000478536867,0,1,31
2022-01-31 19:00:00,49.2,46.8,22.7,34.97,0,2,5.8,303,1016.5,2.7,11.1,0,0,0,19,0.0283,0.0043,56,8,0.3981,311.330444,0.00000487622628,0,1,31
2022-01-31 20:00:00,47.6,46.1,24.8,40.62,0,4,4,227,1016.3,2.7,11.1,0,0,0,20,0.0279,0.0019,30,17,0.3974,310.971466,0.00000501835848,0,1,31
2022-01-31 21:00:00,46.6,44.7,23.7,40.29,0,2,4.3,212,1015.7,2.7,11.1,0,0,0,21,0.0201,0.0005,37,7,0.5513,310.705292,0.00000515451302,0,1,31
2022-01-31 22:00:00,43.7,43.7,25.6,48.74,0,2.5,2.4,263,1015.2,2.7,11.1,0,0,0,22,0.0263,0.0102,37,16,0.5046,310.565491,0.00000530957868,0,1,31
2022-01-31 23:00:00,48.1,45.1,26.2,42.17,0,5.8,6.7,237,1014.1,0,9.9,0,0,0,23,0.0278,0.002,31,15,0.5474,310.446014,0.0000055002788,0,1,31
2022-02-01 00:00:00,43.7,43.7,27.3,52.11,0,4.3,0,0,1013.7,2.7,9.9,0,0,0,0,0.0224,0.0018,23,12,0.511,310.312836,0.00000560310582,1,2,32
2022-02-01 01:00:00,46.1,43.1,27.2,47.38,0,4.5,6,231,1012.9,3,9.9,0,0,0,1,0.0242,0.0009,32,12,0.463,310.192322,0.00000561534625,1,2,32
2022-02-01 02:00:00,51.4,51.4,24.5,34.71,0,5.4,11.7,260,1012.6,54.6,9.9,0,0,0,2,0.0213,0.0007,24,10,0.4999,310.091736,0.00000561688239,1,2,32
2022-02-01 03:00:00,47.9,44.7,25.7,41.69,0,7.6,7,288,1012.1,49.3,9.9,0,0,0,3,0.0226,0.0014,33,11,0.4942,310.114655,0.00000561233719,1,2,32
2022-02-01 04:00:00,48.3,44.8,24.5,39.01,0,9.6,7.9,289,1011.1,75.1,9.9,0,0,0,4,0.0204,0.0018,22,12,0.4835,310.319336,0.00000565518667,1,2,32
2022-02-01 05:00:00,47.5,41.5,26.1,43.09,0,31.1,14.8,345,1011.1,35.2,9.9,0,0,0,5,0.013,0.0004,25,7,0.5345,310.709717,0.0000057417019,1,2,32
2022-02-01 06:00:00,46.2,40.3,28.1,49.01,0,9.4,13.2,326,1011.9,66.5,11.1,0,0,0,6,0.005,-0.0003,26,6,0.7172,311.239502,0.00000577662013,1,2,32
2022-02-01 07:00:00,43.7,41.3,27.9,53.55,0,3.8,4.3,307,1012.2,2.7,11.1,5,0,0,7,0.0097,0.0026,30,16,0.9843,311.749725,0.00000582416169,1,2,32
2022-02-01 08:00:00,44,39.8,29.4,56.24,0,8.5,7.1,335,1013,34,11.1,32,0.1,0,8,0.0071,0.0008,25,14,0.6709,312.040009,0.00000590851096,1,2,32
2022-02-01 09:00:00,50.9,50.9,28.7,42.17,0,14.8,9.6,299,1012.8,1.5,10.8,145,0.5,1,9,0.0053,0.0008,20,12,0.5411,312.100677,0.00000593678351,1,2,32
2022-02-01 10:00:00,53.4,53.4,28.2,37.56,0,13.4,7.1,313,1013,1.5,10.8,228,0.8,2,10,0.0051,0.0011,15,10,0.3005,312.045776,0.00000596708514,1,2,32
2022-02-01 11:00:00,55.4,55.4,29.2,36.56,0,11,9.4,331,1012.7,0.8,10.8,434,1.6,4,11,0.0047,0.0008,10,6,0.2611,312.067413,0.00000603553099,1,2,32
2022-02-01 12:00:00,59.2,59.2,19.1,20.85,0,13,9,31,1011.8,0.8,10.8,473,1.7,5,12,0.0045,0.0015,8,1,0.2477,312.26001,0.00000606722097,1,2,32
2022-02-01 13:00:00,60.3,60.3,15.4,17.11,0,15,12.3,39,1010.6,0.8,11.1,464,1.7,5,13,0.0039,0.0009,9,1,0.2619,312.528717,0.00000611493351,1,2,32
2022-02-01 14:00:00,60.2,60.2,15.6,17.35,0,17.4,7.3,12,1009.9,0.8,11.1,407,1.5,4,14,0.0041,0.0012,12,2,0.2846,312.746643,0.00000620012315,1,2,32
2022-02-01 15:00:00,61.1,61.1,13.5,15.34,0,20.2,9.6,58,1009.5,0.8,11.3,280,1,3,15,0.0031,0.0006,17,3,0.2507,312.772522,0.00000625367284,1,2,32
2022-02-01 16:00:00,60.7,60.7,12.5,14.86,0,12.8,14.2,38,1009.7,0.8,11.3,124,0.4,1,16,0.003,0.0004,7,3,0.3008,312.616852,0.00000630608656,1,2,32
2022-02-01 17:00:00,57.5,57.5,13.2,17.21,0,17.7,12.8,33,1010.3,0,11.8,27,0.1,0,17,0.0048,0.0004,14,2,0.2019,312.385254,0.00000640388907,1,2,32
2022-02-01 18:00:00,48.5,42.5,22.9,36.21,0,16.8,15.9,336,1011.6,0,10.5,5,0,0,18,0.0103,0.0025,23,4,0.175,312.122711,0.00000649697904,1,2,32
2022-02-01 19:00:00,43.4,38.4,21.8,42,0,32.8,8.7,330,1012.6,0,11.1,0,0,0,19,0.0146,0.0034,30,11,0.1964,311.863678,0.00000659350007,1,2,32
2022-02-01 20:00:00,40.4,35.1,20.2,44.02,0,12.5,7.9,309,1013.9,0,10.5,0,0,0,20,0.0136,0.0007,35,7,0.3152,311.54718,0.00000670629925,1,2,32
2022-02-01 21:00:00,38.6,36.3,22.2,51.29,0,6.9,3.4,307,1014.1,0,11.1,0,0,0,21,0.0198,0.0012,39,9,0.2549,311.300842,0.00000672973465,1,2,32
2022-02-01 22:00:00,36.3,31,19.9,51.14,0,7.4,6.4,316,1014.5,0,11.1,0,0,0,22,0.0082336764895314,0.0031379267921846,50,15,0.2134,311.109009,0.00000669187466,1,2,32
2022-02-01 23:00:00,34,27,18.4,52.44,0,9.4,8.6,323,1015.3,0,9.9,0,0,0,23,0.0137,0.0071,26,12,0.1262,310.852631,0.00000664317031,1,2,32
2022-02-02 00:00:00,33.2,25.8,22.5,64.39,0,8.5,9,294,1015.2,0,9.9,0,0,0,0,0.0075,0,19,10,0.1232,310.563141,0.0000065040972,2,2,33
2022-02-02 01:00:00,32.8,27.6,22.6,65.7,0,4.5,5.5,276,1015.2,0,9.9,0,0,0,1,0.0108,0.0001,26,8,0.1319,310.234589,0.0000063221587,2,2,33
2022-02-02 02:00:00,30.2,25.6,22.3,72.05,0,2.2,4.4,310,1015.8,0,9.9,0,0,0,2,0.0187,0.0059,34,7,0.1344,309.869904,0.00000615024055,2,2,33
2022-02-02 03:00:00,29.4,29.4,21.7,72.51,0,5.4,2.9,282,1016.1,0,9.9,0,0,0,3,0.0211,0.0047,43,11,0.131,309.468842,0.00000593307277,2,2,33
2022-02-02 04:00:00,27.7,22.9,20.6,74.41,0,4.9,4.1,220,1016.4,0,9.9,0,0,0,4,0.0295,0.0184,48,10,0.146,309.072601,0.00000574817886,2,2,33
